filename,optical_flow_mag,lbp_entropy,bright_pixel_ratio,contour_convexity,pixel_diff_mean,thermal_gradient,bright_zone_area,texture_roughness,edge_density,temporal_change_score
suki_Canon_2015-07-02_02.12.41.jpg,0.0,3.927696249732088,0.44281005859375,1.0,0.0,7.150421717062019e-05,0.491668701171875,0.0002364693183021139,0.0,0.0
suki_Canon_2015-07-02_05.12.41.jpg,0.0,4.2144512247361545,0.24395751953125,1.0,0.0,7.636216059633111e-05,0.3997802734375,0.00016781169455027737,0.0,0.0
suki_Canon_2015-07-02_08.12.41.jpg,0.0,2.7660438810664343,0.8514404296875,1.0,0.0,2.8500285462022925e-05,0.931304931640625,0.0002730830485617512,0.0,0.0
suki_Canon_2015-07-02_17.13.15.jpg,0.0,3.5553936288812724,0.548431396484375,1.0,0.0,6.216477804990397e-05,0.8481597900390625,0.0002638306850871904,0.0,0.0
suki_Canon_2015-07-03_01.12.41.jpg,0.0,3.5304244832674327,0.000274658203125,1.0,0.0,0.00010815127766858705,0.0022125244140625,0.0003735488997911883,0.0,0.0
suki_Canon_2015-07-03_02.12.42.jpg,0.0,3.5436951675121486,0.0056304931640625,1.0,0.0,0.00010016408701652263,0.0112152099609375,0.00032282880981373164,0.0,0.0
suki_Canon_2015-07-03_05.12.41.jpg,0.0,4.005088036560128,0.1148681640625,1.0,0.0,4.0270473972645595e-05,0.2535400390625,8.510777560738979e-05,0.0,0.0
suki_Canon_2015-07-03_08.12.41.jpg,0.0,4.129107509197125,0.2438201904296875,1.0,0.0,2.9741916361110248e-05,0.4645538330078125,0.00019522649014138904,0.0,0.0
suki_Canon_2015-07-03_17.13.14.jpg,0.0,3.0567284185772383,0.1245269775390625,1.0,0.0,6.0761075081077724e-05,0.6725921630859375,0.0002563033854563268,0.0,0.0
suki_Canon_2015-07-04_01.12.42.jpg,0.0,3.3950301866772623,0.0022430419921875,1.0,0.0,0.00012971719025060282,0.02716064453125,0.0004381577218208939,0.0,0.0
suki_Canon_2015-07-04_05.12.41.jpg,0.0,3.7941033821926826,0.177398681640625,1.0,0.0,7.465222917972263e-05,0.2486572265625,0.00024080129434183626,0.0,0.0
suki_Canon_2015-07-04_08.12.41.jpg,0.0,2.2897638530875497,0.9843902587890625,1.0,0.0,2.932406883905643e-05,0.98443603515625,0.0003103495988871981,0.0,0.0
suki_Canon_2015-07-04_17.13.15.jpg,0.0,3.115691696974374,0.02264404296875,1.0,0.0,7.1778398921836e-05,0.0841522216796875,0.0002360700173101954,0.0,0.0
